"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",316.2,0,"3000"
"{07BE6CDC-C5D8-4850-AAAA-A09467DB03A4}","Bestel.: 20300001",0,316.2,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",0,316.2,"3000"
"{5CCA16F2-55E0-4AB2-982B-526CAA598231}","",316.2,0,"7000"
"{A84D29D7-B221-4126-BF92-B0BA8CE99E6E}","Service: 1",0,39.92,"5000"
"{A84D29D7-B221-4126-BF92-B0BA8CE99E6E}","Service: 1",39.92,0,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",316.2,0,"3000"
"{74A791D7-4A2C-4878-B00D-1E67A295B054}","Bestel.: 20300003",0,316.2,"7000"
